srr	sample_name	replicate	single_paired	rcomp	unusable	trim_read_depth	sample_qc_score	paper_id	sample_id	protocol	paper_name	organism	cell_type	sample_id	condition_type	treatment	conc_intens	start_time	end_time	duration	duration_unit
SRR8867631	SRR8867631	2	single	1	0	100645585	3	291	2323	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2323	vehicle	PBS		-45	0	45	min
SRR8867631	SRR8867631	2	single	1	0	100645585	3	291	2323	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2323	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867630	SRR8867630	1	single	1	0	71403009	2	291	2322	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2322	vehicle	PBS		-45	0	45	min
SRR8867630	SRR8867630	1	single	1	0	71403009	2	291	2322	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2322	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867629	SRR8867629	2	single	1	0	78896465	3	291	2321	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2321	vehicle	PBS		-45	0	45	min
SRR8867637	SRR8867637	1	single	1	0	98568836	3	291	2329	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2329	vehicle	PBS		-45	0	45	min
SRR8867637	SRR8867637	1	single	1	0	98568836	3	291	2329	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2329	vehicle	DMSO		-45	0	45	min
SRR8867636	SRR8867636	2	single	1	0	105928927	3	291	2328	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2328	vehicle	PBS		-45	0	45	min
SRR8867636	SRR8867636	2	single	1	0	105928927	3	291	2328	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2328	vehicle	DMSO		-45	0	45	min
SRR8867627	SRR8867627	2	single	1	0	128996393	3	291	2319	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2319	treatment	IFN-gamma	10 ng/mL	-45	0	45	min
SRR8867627	SRR8867627	2	single	1	0	128996393	3	291	2319	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2319	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867626	SRR8867626	1	single	1	0	122770814	3	291	2318	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2318	treatment	IFN-gamma	10 ng/mL	-45	0	45	min
SRR8867626	SRR8867626	1	single	1	0	122770814	3	291	2318	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2318	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867625	SRR8867625	2	single	1	0	121035164	3	291	2317	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2317	vehicle	DMSO		-45	0	45	min
SRR8867625	SRR8867625	2	single	1	0	121035164	3	291	2317	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2317	treatment	IFN-gamma	10 ng/mL	-45	0	45	min
SRR8867624	SRR8867624	1	single	1	0	105725809	3	291	2316	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2316	vehicle	DMSO		-45	0	45	min
SRR8867624	SRR8867624	1	single	1	0	105725809	3	291	2316	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2316	treatment	IFN-gamma	10 ng/mL	-45	0	45	min
SRR8867623	SRR8867623	2	single	1	0	109281974	3	291	2315	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2315	vehicle	PBS		-45	0	45	min
SRR8867623	SRR8867623	2	single	1	0	109281974	3	291	2315	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2315	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867622	SRR8867622	1	single	1	0	99490631	3	291	2314	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2314	treatment	3MB-PP1	10 microM	-45	0	45	min
SRR8867622	SRR8867622	1	single	1	0	99490631	3	291	2314	PRO-seq	Steinparzer2019transcriptional	H. sapiens	HCT116	2314	vehicle	PBS		-45	0	45	min
SRR6290555	SRZ6290555	4	paired	0	0	35240177	1	256	2124	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2124	vehicle	growth media		-6	0	6	hr
SRR6290546	SRZ6290543	2	paired	0	0	39506234	1	256	2121	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2121	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290547	SRZ6290547	3	paired	0	0	37223443	1	256	2122	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2122	vehicle	growth media		-6	0	6	hr
SRR6290548	SRZ6290547	3	paired	0	0	37223443	1	256	2122	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2122	vehicle	growth media		-6	0	6	hr
SRR6290549	SRZ6290547	3	paired	0	0	37223443	1	256	2122	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2122	vehicle	growth media		-6	0	6	hr
SRR6290550	SRZ6290547	3	paired	0	0	37223443	1	256	2122	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2122	vehicle	growth media		-6	0	6	hr
SRR6290551	SRZ6290551	3	paired	0	0	39494317	1	256	2123	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2123	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290552	SRZ6290551	3	paired	0	0	39494317	1	256	2123	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2123	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290553	SRZ6290551	3	paired	0	0	39494317	1	256	2123	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2123	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290554	SRZ6290551	3	paired	0	0	39494317	1	256	2123	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2123	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290533	SRZ6290531	1	paired	0	0	36472542	1	255	2118	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2118	vehicle	growth media		-6	0	6	hr
SRR6290556	SRZ6290555	4	paired	0	0	35240177	1	256	2124	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2124	vehicle	growth media		-6	0	6	hr
SRR6290557	SRZ6290555	4	paired	0	0	35240177	1	256	2124	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2124	vehicle	growth media		-6	0	6	hr
SRR6290558	SRZ6290555	4	paired	0	0	35240177	1	256	2124	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2124	vehicle	growth media		-6	0	6	hr
SRR6290559	SRZ6290559	4	paired	0	0	33869204	1	256	2125	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2125	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290560	SRZ6290559	4	paired	0	0	33869204	1	256	2125	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2125	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290532	SRZ6290531	1	paired	0	0	36472542	1	255	2118	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2118	vehicle	growth media		-6	0	6	hr
SRR6290531	SRZ6290531	1	paired	0	0	36472542	1	255	2118	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2118	vehicle	growth media		-6	0	6	hr
SRR6290561	SRZ6290559	4	paired	0	0	33869204	1	256	2125	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2125	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290562	SRZ6290559	4	paired	0	0	33869204	1	256	2125	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2125	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290545	SRZ6290543	2	paired	0	0	39506234	1	256	2121	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2121	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290537	SRZ6290535	1	paired	0	0	28356544	1	255	2119	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2119	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290536	SRZ6290535	1	paired	0	0	28356544	1	255	2119	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2119	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290535	SRZ6290535	1	paired	0	0	28356544	1	255	2119	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2119	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290534	SRZ6290531	1	paired	0	0	36472542	1	255	2118	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2118	vehicle	growth media		-6	0	6	hr
SRR6290538	SRZ6290535	1	paired	0	0	28356544	1	255	2119	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2119	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290539	SRZ6290539	2	paired	0	0	37596302	1	256	2120	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2120	vehicle	growth media		-6	0	6	hr
SRR6290540	SRZ6290539	2	paired	0	0	37596302	1	256	2120	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2120	vehicle	growth media		-6	0	6	hr
SRR6290541	SRZ6290539	2	paired	0	0	37596302	1	256	2120	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2120	vehicle	growth media		-6	0	6	hr
SRR6290542	SRZ6290539	2	paired	0	0	37596302	1	256	2120	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2120	vehicle	growth media		-6	0	6	hr
SRR6290543	SRZ6290543	2	paired	0	0	39506234	1	256	2121	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2121	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6290544	SRZ6290543	2	paired	0	0	39506234	1	256	2121	PRO-seq	Rao2017cohesin	H. sapiens	HCT116	2121	treatment	indoleacetic acid	500 microM	-6	0	6	hr
SRR6026781	SRR6026781	1	single	1	0	52358111	1	342	2679	PRO-seq	Woo2018ted	H. sapiens	HEK293	2679	vehicle	DMSO		-2	0	2	hr
SRR6026782	SRR6026782	2	single	1	0	25050838	1	342	2680	PRO-seq	Woo2018ted	H. sapiens	HEK293	2680	vehicle	DMSO		-2	0	2	hr
SRR6026783	SRR6026783	1	single	1	0	50020103	1	342	2681	PRO-seq	Woo2018ted	H. sapiens	HEK293	2681	treatment	thapsigargin	2 microM	-2	0	2	hr
SRR6026784	SRR6026784	2	single	1	0	59670588	1	342	2682	PRO-seq	Woo2018ted	H. sapiens	HEK293	2682	treatment	thapsigargin	2 microM	-2	0	2	hr
SRR1661569	SRR1661569	1	single	0	0	6541340	5	99	798	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	798	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661579	SRR1661579	1	single	0	0	6778957	5	99	808	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	808	treatment	doxycycline	2 microg/mL	-3560	-2720	14	hr
SRR1661572	SRR1661572	1	single	0	0	4454837	5	99	801	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	801	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661572	SRR1661572	1	single	0	0	4454837	5	99	801	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	801	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661573	SRR1661573	1	single	0	0	4125732	5	99	802	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	802	treatment	DRB	100 microM	-3	0	3	hr
SRR1661573	SRR1661573	1	single	0	0	4125732	5	99	802	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	802	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661573	SRR1661573	1	single	0	0	4125732	5	99	802	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	802	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661574	SRR1661574	1	single	0	0	5515773	5	99	803	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	803	treatment	DRB	100 microM	-190	-10	3	hr
SRR1661574	SRR1661574	1	single	0	0	5515773	5	99	803	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	803	treatment	alpha-amanitin	2.5 microg/mL	-2710	-190	42	hr
SRR1661574	SRR1661574	1	single	0	0	5515773	5	99	803	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	803	treatment	doxycycline	2 microg/mL	-3550	-2710	14	hr
SRR1661575	SRR1661575	1	single	0	0	3855230	5	99	804	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	804	treatment	DRB	100 microM	-200	-20	3	hr
SRR1661575	SRR1661575	1	single	0	0	3855230	5	99	804	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	804	treatment	alpha-amanitin	2.5 microg/mL	-2720	-200	42	hr
SRR1661575	SRR1661575	1	single	0	0	3855230	5	99	804	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	804	treatment	doxycycline	2 microg/mL	-3560	-2720	14	hr
SRR1661568	SRR1661568	1	single	0	0	8507336	5	99	797	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	797	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661568	SRR1661568	1	single	0	0	8507336	5	99	797	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	797	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661569	SRR1661569	1	single	0	0	6541340	5	99	798	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	798	treatment	DRB	100 microM	-3	0	3	hr
SRR1661565	SRR1661565	1	single	0	0	13307153	4	99	794	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	794	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661567	SRR1661567	1	single	0	0	6846560	4	99	796	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	796	treatment	doxycycline	2 microg/mL	-3560	-2720	14	hr
SRR1661564	SRR1661564	1	single	0	0	5669326	5	99	793	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	793	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661564	SRR1661564	1	single	0	0	5669326	5	99	793	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	793	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661565	SRR1661565	1	single	0	0	13307153	4	99	794	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	794	treatment	DRB	100 microM	-3	0	3	hr
SRR1661565	SRR1661565	1	single	0	0	13307153	4	99	794	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	794	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661566	SRR1661566	1	single	0	0	7731274	4	99	795	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	795	treatment	DRB	100 microM	-190	-10	3	hr
SRR1661566	SRR1661566	1	single	0	0	7731274	4	99	795	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	795	treatment	alpha-amanitin	2.5 microg/mL	-2710	-190	42	hr
SRR1661566	SRR1661566	1	single	0	0	7731274	4	99	795	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	795	treatment	doxycycline	2 microg/mL	-3550	-2710	14	hr
SRR1661567	SRR1661567	1	single	0	0	6846560	4	99	796	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	796	treatment	DRB	100 microM	-200	-20	3	hr
SRR1661567	SRR1661567	1	single	0	0	6846560	4	99	796	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	796	treatment	alpha-amanitin	2.5 microg/mL	-2720	-200	42	hr
SRR1661579	SRR1661579	1	single	0	0	6778957	5	99	808	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	808	treatment	alpha-amanitin	2.5 microg/mL	-2720	-200	42	hr
SRR1661576	SRR1661576	1	single	0	0	8236212	4	99	805	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	805	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661576	SRR1661576	1	single	0	0	8236212	4	99	805	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	805	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661577	SRR1661577	1	single	0	0	8098585	4	99	806	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	806	treatment	DRB	100 microM	-3	0	3	hr
SRR1661577	SRR1661577	1	single	0	0	8098585	4	99	806	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	806	treatment	alpha-amanitin	2.5 microg/mL	-45	-3	42	hr
SRR1661577	SRR1661577	1	single	0	0	8098585	4	99	806	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	806	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR1661578	SRR1661578	1	single	0	0	5756620	5	99	807	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	807	treatment	DRB	100 microM	-190	-10	3	hr
SRR1661578	SRR1661578	1	single	0	0	5756620	5	99	807	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	807	treatment	alpha-amanitin	2.5 microg/mL	-2710	-190	42	hr
SRR1661578	SRR1661578	1	single	0	0	5756620	5	99	807	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	807	treatment	doxycycline	2 microg/mL	-3550	-2710	14	hr
SRR1661579	SRR1661579	1	single	0	0	6778957	5	99	808	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	808	treatment	DRB	100 microM	-200	-20	3	hr
SRR1661570	SRR1661570	1	single	0	0	9122147	5	99	799	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	799	treatment	DRB	100 microM	-190	-10	3	hr
SRR1661570	SRR1661570	1	single	0	0	9122147	5	99	799	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	799	treatment	doxycycline	2 microg/mL	-3550	-2710	14	hr
SRR1661571	SRR1661571	1	single	0	0	4659630	5	99	800	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	800	treatment	DRB	100 microM	-200	-20	3	hr
SRR1661570	SRR1661570	1	single	0	0	9122147	5	99	799	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	799	treatment	alpha-amanitin	2.5 microg/mL	-2710	-190	42	hr
SRR1661571	SRR1661571	1	single	0	0	4659630	5	99	800	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	800	treatment	alpha-amanitin	2.5 microg/mL	-2720	-200	42	hr
SRR1661571	SRR1661571	1	single	0	0	4659630	5	99	800	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	800	treatment	doxycycline	2 microg/mL	-3560	-2720	14	hr
SRR1661569	SRR1661569	1	single	0	0	6541340	5	99	798	GRO-seq	Fong2014pre	H. sapiens	HEK293 Flp-In	798	treatment	doxycycline	2 microg/mL	-59	-45	14	hr
SRR5388645	SRR5388645	2	single	0	0	21170798	3	46	461	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	461	no treatment			NULL	NULL	NULL	
SRR5388633	SRR5388633	2	single	0	0	19320345	3	46	449	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	449	no treatment			NULL	NULL	NULL	
SRR3317160	SRR3317160	2	single	0	0	38231899	3	194	1605	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1605	no treatment			NULL	NULL	NULL	
SRR3317155	SRR3317155	1	single	0	0	17796470	2	194	1600	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1600	no treatment			NULL	NULL	NULL	
SRR3317162	SRR3317162	2	single	0	0	36967640	2	194	1607	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1607	no treatment			NULL	NULL	NULL	
SRR3317161	SRR3317161	2	single	0	0	37169013	2	194	1606	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1606	no treatment			NULL	NULL	NULL	
SRR5388630	SRR5388630	1	single	0	0	28671198	3	46	446	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	446	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388631	SRR5388631	2	single	0	0	15942230	3	46	447	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	447	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388632	SRR5388632	1	single	0	0	28107180	3	46	448	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	448	no treatment			NULL	NULL	NULL	
SRR3317157	SRR3317157	1	single	0	0	28035857	1	194	1602	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1602	no treatment			NULL	NULL	NULL	
SRR5388642	SRR5388642	1	single	0	0	23166908	3	46	458	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	458	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388643	SRR5388643	2	single	0	0	20820481	3	46	459	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	459	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388644	SRR5388644	1	single	0	0	21843052	3	46	460	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	460	no treatment			NULL	NULL	NULL	
SRR3317156	SRR3317156	1	single	0	0	10724371	4	194	1601	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1601	no treatment			NULL	NULL	NULL	
SRR5388634	SRR5388634	1	single	0	0	15702545	3	46	450	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	450	no treatment			NULL	NULL	NULL	
SRR5388635	SRR5388635	2	single	0	0	17901339	3	46	451	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	451	no treatment			NULL	NULL	NULL	
SRR5388636	SRR5388636	1	single	0	0	19811027	3	46	452	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	452	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388637	SRR5388637	2	single	0	0	16844414	3	46	453	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	453	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388638	SRR5388638	1	single	0	0	12002974	4	46	454	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	454	no treatment			NULL	NULL	NULL	
SRR5388639	SRR5388639	2	single	0	0	13355260	4	46	455	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	455	no treatment			NULL	NULL	NULL	
SRR5388640	SRR5388640	1	single	0	0	11601902	4	46	456	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	456	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR5388641	SRR5388641	2	single	0	0	15358561	3	46	457	GRO-seq	Chen2018augmented	H. sapiens	HEK293T	457	treatment	doxycycline	1 microg/mL	-5	0	5	hr
SRR3317158	SRR3317158	1	single	0	0	10331214	4	194	1603	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1603	no treatment			NULL	NULL	NULL	
SRR3317159	SRR3317159	1	single	0	0	21663970	1	194	1604	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1604	no treatment			NULL	NULL	NULL	
SRR3317163	SRR3317163	2	single	0	0	42402122	3	194	1608	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1608	no treatment			NULL	NULL	NULL	
SRR3317164	SRR3317164	2	single	0	0	44980866	2	194	1609	GRO-seq	Liu2013brd4	H. sapiens	HEK293T	1609	no treatment			NULL	NULL	NULL	
SRR6927838	SRR6927838	1	single	1	0	36018578	1	187	1522	PRO-seq	Liang2018targeting	H. sapiens	HEK293T	1522	treatment	KL-1	20 microM	-6	0	6	hr
SRR6927837	SRR6927837	1	single	1	0	37860870	1	187	1521	PRO-seq	Liang2018targeting	H. sapiens	HEK293T	1521	treatment	KL-2	20 microM	-6	0	6	hr
SRR5379795	SRR5379795	2	single	0	0	13615285	4	45	445	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	445	treatment	DRB	100 microM	-150	-30	2	hr
SRR5379794	SRR5379794	1	single	0	0	130428487	4	45	444	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	444	treatment	DRB	100 microM	-150	-30	2	hr
SRR5379793	SRR5379793	2	single	0	0	14068232	4	45	443	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	443	treatment	DRB	100 microM	-2	0	2	hr
SRR5379792	SRR5379792	1	single	0	0	19006952	4	45	442	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	442	treatment	DRB	100 microM	-2	0	2	hr
SRR5379791	SRR5379791	2	single	0	0	16127914	4	45	441	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	441	no treatment			NULL	NULL	NULL	
SRR5379790	SRR5379790	1	single	0	0	41003654	4	45	440	GRO-seq	Chen2017rchip	H. sapiens	HEK293T	440	no treatment			NULL	NULL	NULL	
SRR5109936	SRR5109936	2	single	0	0	22433854	1	34	337	GRO-seq	Bouvyliivrand2017analysis	H. sapiens	HEK293T	337	no treatment			NULL	NULL	NULL	
SRR5109935	SRR5109935	1	single	0	0	22057129	2	34	336	GRO-seq	Bouvyliivrand2017analysis	H. sapiens	HEK293T	336	no treatment			NULL	NULL	NULL	
SRR6927839	SRR6927839	1	single	1	0	43221197	1	187	1523	PRO-seq	Liang2018targeting	H. sapiens	HEK293T	1523	vehicle	DMSO		-6	0	6	hr
SRR7988488	SRR7988488	1	single	1	0	163146125	2	301	2414	PRO-seq	Takahashi2020role	H. sapiens	HEK293T	2414	no treatment			NULL	NULL	NULL	
SRR7988490	SRR7988490	2	single	1	0	123007356	2	301	2415	PRO-seq	Takahashi2020role	H. sapiens	HEK293T	2415	no treatment			NULL	NULL	NULL	
SRR8608067	SRR8608067	1	paired	0	0	21808371	2	262	2195	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2195	treatment	auxin	500 microM	-90	0	90	min
SRR8608069	SRR8608069	3	paired	0	0	13476299	3	262	2197	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2197	treatment	auxin	500 microM	-90	0	90	min
SRR8608068	SRR8608068	2	paired	0	0	24244892	1	262	2196	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2196	treatment	auxin	500 microM	-90	0	90	min
SRR942411	SRZ942410	1	single	0	0	93712854	3	260	2149	GRO-seq	Saponaro2014recql5	H. sapiens	HEK293T	2149	treatment	DRB	100 microM	-235	-25	210	min
SRR8608070	SRR8608070	4	paired	0	0	14091152	3	262	2198	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2198	treatment	auxin	500 microM	-90	0	90	min
SRR942410	SRZ942410	1	single	0	0	93712854	3	260	2149	GRO-seq	Saponaro2014recql5	H. sapiens	HEK293T	2149	treatment	doxycycline withdrawal		-5995	0	5995	min
SRR942412	SRZ942410	1	single	0	0	93712854	3	260	2149	GRO-seq	Saponaro2014recql5	H. sapiens	HEK293T	2149	treatment	DRB	100 microM	-235	-25	210	min
SRR8608071	SRR8608071	1	paired	0	0	21764884	2	262	2199	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2199	treatment	auxin	500 microM	-90	0	90	min
SRR8608066	SRR8608066	4	paired	0	0	14270774	3	262	2194	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2194	no treatment			NULL	NULL	NULL	
SRR8608065	SRR8608065	3	paired	0	0	16182168	3	262	2193	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2193	no treatment			NULL	NULL	NULL	
SRR8608064	SRR8608064	2	paired	0	0	23493337	2	262	2192	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2192	no treatment			NULL	NULL	NULL	
SRR8608063	SRR8608063	1	paired	0	0	17449829	3	262	2191	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2191	no treatment			NULL	NULL	NULL	
SRR8608074	SRR8608074	4	paired	0	0	18904258	2	262	2202	PRO-seq	Sathyan2019improved	H. sapiens	HEK293T	2202	treatment	auxin	500 microM	-90	0	90	min
